 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,563676,2,2,82,264,41,41,41.0,0.0,132,132,132.0,0.0,613.8278018,7.096275165,187892.0,325434.1602,563671,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,64,3.548137583,3.548137583,41,132,77.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,96.75,41.0,132.0,80,0,0,0,0,0,0,2,82,2,264,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39176,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,75,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51151,1,1,43,149,43,43,43.0,0.0,149,149,149.0,0.0,3753.592305,39.09991985,51151.0,0.0,51151,51151,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.54995992,19.54995992,43,149,78.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,117.5,43.0,149.0,20,0,0,0,0,0,0,1,43,1,149,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,58219,3,2,434,112,428,0,144.6666667,245.3922031,110,2,56.0,76.36753237,9378.381628,85.88261564,14554.75,16675.95773,29018,62,29201,14600.5,20416.29409,29037,164,29244,29244.0,0.0,29244,29244,0,0,0,0,80,44,51.52956938,34.35304626,0,428,91.0,170.668099,29127.6,0,0,0,1,0,0,0,0,0,109.2,144.6666667,56.0,80,0,0,0,0,0,0,3,434,2,112,29200,16384,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1150312,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,15.64792856,5.215976187,230062.4,242370.5476,498383,51268,1099044,549522.0,698.6214998,550016,549028,1093997,546998.5,3751.201474,549651,544346,0,0,0,0,92,60,2.607988094,2.607988094,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,479,1,1,52,124,52,52,52.0,0.0,124,124,124.0,0.0,367432.1503,4175.365344,479.0,0.0,479,479,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2087.682672,2087.682672,52,124,76.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,114.0,52.0,124.0,32,0,0,0,0,0,0,1,52,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31519,2,2,74,198,37,37,37.0,0.0,99,99,99.0,0.0,8629.71541,126.9075796,10506.33333,18152.48315,31467,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,63.45378978,63.45378978,37,99,61.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,77.25,37.0,99.0,64,0,0,0,0,0,0,2,74,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31048,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,15266.68384,128.8327751,10349.33333,17841.5667,30951,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,40,64.41638753,64.41638753,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,64,0,0,0,0,0,0,2,60,2,414,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31118,1,1,48,88,48,48,48.0,0.0,88,88,88.0,0.0,4370.460827,64.27148274,31118.0,0.0,31118,31118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.13574137,32.13574137,48,88,61.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,92.0,48.0,88.0,32,0,0,0,0,0,0,1,48,1,88,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23991,1,1,48,184,48,48,48.0,0.0,184,184,184.0,0.0,9670.293027,83.36459506,23991.0,0.0,23991,23991,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,41.68229753,41.68229753,48,184,93.33333333,78.51963661,6165.333333,0,0,0,0,0,0,0,0,1,140.0,48.0,184.0,40,0,0,0,0,0,0,1,48,1,184,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7815402,8,5,2116,271,422,0,264.5,217.3785375,259,0,54.2,114.5259796,305.422549,1.663382127,651283.5,1265201.415,4467985,4,3323872,474838.8571,439021.1068,1200077,325,7792066,1948016.5,1883769.513,4467985,4,0,0,0,0,184,124,1.02361977,0.639762356,0,422,170.5,205.8052664,42355.80769,0,0,0,1,0,0,0,0,0,183.6153846,264.5,54.2,184,0,0,0,0,0,0,8,2116,5,271,8192,123,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30731,1,1,49,177,49,49,49.0,0.0,177,177,177.0,0.0,7354.137516,65.08086297,30731.0,0.0,30731,30731,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.54043149,32.54043149,49,177,91.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,137.5,49.0,177.0,20,0,0,0,0,0,0,1,49,1,177,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1057412,2,2,78,106,39,39,39.0,0.0,53,53,53.0,0.0,174.0097521,3.782820698,352470.6667,610493.6387,1057408,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,1.891410349,1.891410349,39,53,44.6,7.668115805,58.8,0,0,0,0,0,0,0,0,1,55.75,39.0,53.0,40,0,0,0,0,0,0,2,78,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,76281,1,1,41,118,41,41,41.0,0.0,118,118,118.0,0.0,2084.398474,26.21884873,76281.0,0.0,76281,76281,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,13.10942437,13.10942437,41,118,66.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,100.0,41.0,118.0,32,0,0,0,0,0,0,1,41,1,118,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3186234,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.883100865,637246.8,916863.6013,2023809,69,1162425,581212.5,788489.822,1138759,23666,3162674,1581337.0,625847.4841,2023878,1138796,0,0,0,0,104,112,0.941550432,0.941550432,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115715402,21,19,1103,3314,442,0,52.52380952,119.6777419,1460,0,174.4210526,455.3098232,38.1712367,0.345675678,2967061.59,4517257.777,10000000,1,116000000,5785770.1,4919647.243,10100000,3,111000000,6175712.833,5002176.297,10100000,1,0,0,0,0,432,392,0.181479731,0.164195947,0,1460,107.7317073,323.1909671,104452.4012,0,0,0,1,0,0,0,0,0,110.425,52.52380952,174.4210526,432,0,0,0,0,0,0,21,1103,19,3314,8192,8192,20,20,113114.3636,207125.8613,737622,50442,9992584.091,30897.74049,10000000,9900074,BENIGN
58392,14753,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,19385.88762,203.3484715,7376.5,10303.25291,14662,91,14753,14753.0,0.0,14753,14753,0,0.0,0.0,0,0,1,0,0,0,40,20,135.5656477,67.78282383,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32080,1,1,42,106,42,42,42.0,0.0,106,106,106.0,0.0,4613.466334,62.34413965,32080.0,0.0,32080,32080,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.17206983,31.17206983,42,106,63.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,95.0,42.0,106.0,20,0,0,0,0,0,0,1,42,1,106,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1394834,3,5,429,2267,429,0,143.0,247.6832655,1448,0,453.4,659.4708485,1932.846489,5.735449523,199262.0,498106.9713,1328333,1,1361077,680538.5,916119.7675,1328333,32744,1362150,340537.5,680303.1945,1360992,1,0,0,0,0,104,168,2.150793571,3.584655952,0,1448,299.5555556,517.6756009,267988.0278,0,0,0,1,0,0,0,0,1,337.0,143.0,453.4,104,0,0,0,0,0,0,3,429,5,2267,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20473,28,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,121212.1212,20202.0202,99.0,0.0,99,99,99,99.0,0.0,99,99,0,0.0,0.0,0,0,0,0,0,0,40,0,20202.0202,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63850,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61709,45,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,955555.5556,66666.66667,22.5,27.57716447,42,3,45,22.5,27.57716447,42,3,0,0.0,0.0,0,0,0,0,0,0,60,0,66666.66667,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,239855,2,2,66,274,33,33,33.0,0.0,137,137,137.0,0.0,1417.523087,16.6767422,79951.66667,138396.3444,239758,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,88,64,8.338371099,8.338371099,33,137,74.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,93.25,33.0,137.0,88,0,0,0,0,0,0,2,66,2,274,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,114,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17543.85965,114.0,0.0,114,114,114,114.0,0.0,114,114,0,0.0,0.0,0,0,0,0,0,0,64,0,17543.85965,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1444,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,118811.8812,19801.9802,101.0,0.0,101,101,101,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0,0,0,40,0,19801.9802,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116790182,26,22,4022,8085,1653,0,154.6923077,447.3718605,1717,0,367.5,620.4430637,103.6645358,0.410993451,2484897.489,4282305.822,10000000,0,117000000,4671607.28,4975734.376,10100000,2,111000000,5301238.238,5100841.094,10100000,85,0,0,0,0,540,452,0.222621453,0.188371999,0,1717,247.0816327,534.0387329,285197.3682,0,0,0,1,0,0,0,0,0,252.2291667,154.6923077,367.5,540,0,0,0,0,0,0,26,4022,22,8085,29200,5120,25,20,96041.25,234240.602,839855,28292,9636473.75,1322882.058,10000000,5435814,BENIGN
443,6003807,10,6,356,7245,199,0,35.6,69.73314213,2896,0,1207.5,1382.054955,1266.030037,2.66497574,400253.8,1509053.329,5854889,3,6003807,667089.6667,1945576.109,5854889,3,77320,15464.0,19873.45149,42118,161,0,0,0,0,328,200,1.665609837,0.999365902,0,2896,447.1176471,966.8445378,934788.3603,0,0,0,1,0,0,0,0,0,475.0625,35.6,1207.5,328,0,0,0,0,0,0,10,356,6,7245,29200,118,3,32,148915.0,0.0,148915,148915,5854889.0,0.0,5854889,5854889,BENIGN
123,16759,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5728.26541,119.3388627,16759.0,0.0,16759,16759,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,59.66943135,59.66943135,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30614,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,14633.82766,130.6591755,10204.66667,17669.80499,30608,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,65.32958777,65.32958777,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,64,0,0,0,0,0,0,2,68,2,380,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,424705,12,7,941,4264,437,0,78.41666667,136.5759584,1460,0,609.1428571,654.3781854,12255.56563,44.73693505,23594.72222,57922.29106,243823,1,424705,38609.54545,71224.25781,243823,1,388108,64684.66667,114658.4268,294033,48,0,0,0,0,264,152,28.25490635,16.4820287,0,1460,260.25,464.0225579,215316.9342,0,0,0,1,0,0,0,0,0,273.9473684,78.41666667,609.1428571,264,0,0,0,0,0,0,12,941,7,4264,65535,62,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48016,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,2249.25025,41.65278241,48016.0,0.0,48016,48016,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.8263912,20.8263912,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,146,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1397260.274,27397.26027,48.66666667,78.23255929,139,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13698.63014,13698.63014,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,80295,2,2,92,138,46,46,46.0,0.0,69,69,69.0,0.0,2864.437387,49.81630238,26765.0,46354.87577,80291,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,24.90815119,24.90815119,46,69,55.2,12.59761882,158.7,0,0,0,0,0,0,0,0,1,69.0,46.0,69.0,64,0,0,0,0,0,0,2,92,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158735,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,604.7815542,12.59961571,158735.0,0.0,158735,158735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.299807856,6.299807856,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,20,0,0,0,0,0,0,1,40,1,56,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1171733,7,9,514,4102,190,0,73.42857143,88.26259522,2255,0,455.7777778,812.4582724,3939.464025,13.65498795,78115.53333,165563.4099,597451,4,1149433,191572.1667,225712.4594,597451,22145,1149632,143704.0,226025.4753,619576,4,0,0,0,0,152,192,5.97405723,7.680930724,0,2255,271.5294118,611.423147,373838.2647,0,0,0,1,0,0,0,0,1,288.5,73.42857143,455.7777778,152,0,0,0,0,0,0,7,514,9,4102,8192,119,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1054690,4,5,1710,3029,1698,0,427.5,847.0047225,1557,0,605.8,824.7655424,4493.263423,8.533313106,131836.25,350780.0205,999608,70,55082,18360.66667,16222.91917,31425,202,1031305,257826.25,494690.8426,999716,190,0,0,0,0,92,112,3.792583603,4.740729503,0,1698,473.9,759.6333107,577042.7667,0,0,0,1,0,0,0,0,1,526.5555556,427.5,605.8,92,0,0,0,0,0,0,4,1710,5,3029,8192,137,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30081,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,8177.919617,132.9743027,10027.0,17362.0773,30075,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,66.48715136,66.48715136,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24018,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,13489.88259,166.5417603,8006.0,13860.7366,24011,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,83.27088017,83.27088017,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1230769.231,23668.63905,56.33333333,57.57024695,118,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,11834.31953,11834.31953,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20780,58159,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,206.3309204,34.38848673,58159.0,0.0,58159,58159,58159,58159.0,0.0,58159,58159,0,0.0,0.0,0,0,0,0,0,0,40,0,34.38848673,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,673,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,333225,4,2,112,88,28,28,28.0,0.0,44,44,44.0,0.0,600.1950634,18.0058519,66645.0,132260.3494,302001,3,31221,10407.0,18020.2566,31215,3,3,3.0,0.0,3,3,0,0,0,0,80,40,12.00390127,6.001950634,28,44,32.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,38.0,28.0,44.0,80,0,0,0,0,0,0,4,112,2,88,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1073,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,257222.74,3727.865797,357.6666667,615.166915,1068,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,64,1863.932898,1863.932898,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,40,0,0,0,0,0,0,2,96,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,465,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4301.075269,465.0,0.0,465,465,465,465.0,0.0,465,465,0,0.0,0.0,0,0,0,0,0,0,64,0,4301.075269,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,247,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49681,2,2,78,360,39,39,39.0,0.0,180,180,180.0,0.0,8816.24766,80.51367726,16560.33333,28638.31385,49629,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,64,40.25683863,40.25683863,39,180,95.4,77.22888061,5964.3,0,0,0,0,0,0,0,0,1,119.25,39.0,180.0,40,0,0,0,0,0,0,2,78,2,360,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5630533,10,6,347,5434,190,0,34.7,67.4092806,2280,0,905.6666667,952.5732868,1026.723403,2.841649272,375368.8667,1356937.68,5278733,35,5630533,625614.7778,1745681.654,5278733,48,215900,43180.0,54493.88496,108180,212,0,0,0,0,328,200,1.776030795,1.065618477,0,2280,340.0588235,686.7236044,471589.3088,0,0,0,1,0,0,0,0,0,361.3125,34.7,905.6666667,328,0,0,0,0,0,0,10,347,6,5434,29200,122,3,32,351752.0,0.0,351752,351752,5278733.0,0.0,5278733,5278733,BENIGN
80,85610,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.3617568,85610.0,0.0,85610,85610,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.6808784,11.6808784,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53243,4,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0.0,0.0,20800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43.0,27.66666667,0.0,60,0,0,0,0,0,0,3,83,0,0,123,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24311,2,2,68,690,34,34,34.0,0.0,345,345,345.0,0.0,31179.30155,164.5345728,8103.666667,14030.76624,24305,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,82.26728641,82.26728641,34,345,158.4,170.3417154,29016.3,0,0,0,0,0,0,0,0,1,198.0,34.0,345.0,64,0,0,0,0,0,0,2,68,2,690,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,58411,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,308.161134,51.36018901,29205.5,41234.93194,58363,48,58411,29205.5,41234.93194,58363,48,0,0.0,0.0,0,0,0,0,0,0,60,0,51.36018901,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,258,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52066,170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588,170.0,0.0,170,170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5882.352941,5882.352941,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,350,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,86,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,139534.8837,23255.81395,86.0,0.0,86,86,86,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0,0,0,40,0,23255.81395,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5646530,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708399672,1882176.667,3234557.062,5617083,47,5646530,2823265.0,3951055.306,5617083,29447,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531299754,0.177099918,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30619,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4180.410856,65.31891963,30619.0,0.0,30619,30619,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.65945981,32.65945981,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52912,17,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,58823.52941,58823.52941,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,52,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,756566,7,9,522,3926,198,0,74.57142857,90.05712473,2079,0,436.2222222,764.4373385,5879.196263,21.148188,50437.73333,85417.38905,245870,1,721646,120274.3333,102314.9192,245870,35094,721578,90197.25,129743.2511,282478,1,0,0,0,0,152,192,9.252332249,11.89585575,0,2079,261.6470588,576.1567648,331956.6176,0,0,0,1,0,0,0,0,1,278.0,74.57142857,436.2222222,152,0,0,0,0,0,0,7,522,9,3926,8192,119,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,94994,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.0539613,94994.0,0.0,94994,94994,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.52698065,10.52698065,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
