 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,46335,1,1,39,138,39,39,39.0,0.0,138,138,138.0,0.0,3820.006475,43.16391497,46335.0,0.0,46335,46335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.58195748,21.58195748,39,138,72.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,108.0,39.0,138.0,32,0,0,0,0,0,0,1,39,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,94414,1,1,46,111,46,46,46.0,0.0,111,111,111.0,0.0,1662.888978,21.18329909,94414.0,0.0,94414,94414,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.59164954,10.59164954,46,111,67.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,101.5,46.0,111.0,32,0,0,0,0,0,0,1,46,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5264790,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.279293191,0.759764397,1754930.0,3008454.002,5228732,134,5264790,2632395.0,3671774.998,5228732,36058,0,0.0,0.0,0,0,0,0,0,0,72,32,0.569823298,0.189941099,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53963,4,4,132,196,33,33,33.0,0.0,49,49,49.0,0.0,6078.238793,148.2497267,7709.0,13251.10587,30628,3,53737,17912.33333,30980.04663,53685,3,23286,7762.0,13399.16311,23234,4,0,0,0,0,104,80,74.12486333,74.12486333,33,49,40.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,45.125,33.0,49.0,104,0,0,0,0,0,0,4,132,4,196,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50430,101,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9900.990099,9900.990099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,307,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63088607,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46.0,0.0,4.137038562,0.142656502,7886075.875,20700000.0,59000000,3,63100000,10500000.0,23800000.0,59000000,3,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,224,64,0.110955057,0.031701445,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46.0,224,0,0,0,0,0,0,7,169,2,92,509,390,3,32,36691.0,0.0,36691,36691,59000000.0,0.0,59000000,59000000,BENIGN
53,172,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,906976.7442,23255.81395,57.33333333,94.10809388,166,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11627.90698,11627.90698,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,156030,1,1,43,109,43,43,43.0,0.0,109,109,109.0,0.0,974.1716337,12.81804781,156030.0,0.0,156030,156030,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.409023906,6.409023906,43,109,65.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,97.5,43.0,109.0,20,0,0,0,0,0,0,1,43,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60939,2,2,104,220,52,52,52.0,0.0,110,110,110.0,0.0,5316.792202,65.6394099,20313.0,35176.21985,60931,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,32.81970495,32.81970495,52,110,75.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,94.0,52.0,110.0,64,0,0,0,0,0,0,2,104,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1215189.873,25316.4557,52.66666667,84.2931393,150,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12658.22785,12658.22785,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,28890,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3322.949117,69.22810661,28890.0,0.0,28890,28890,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,34.61405331,34.61405331,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24484,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,16337.1998,163.371998,8161.333333,14091.69466,24433,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,81.68599902,81.68599902,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,502732.2404,21857.9235,61.0,100.4589468,177,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10928.96175,10928.96175,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115021171,47,30,14820,11090,974,0,315.3191489,429.5015871,1375,0,369.6666667,366.8304441,225.2628779,0.669441976,1513436.461,3394690.272,10000000,42,115000000,2499658.391,4099240.957,10100000,189,115000000,3964976.414,4604563.211,10100000,379,0,0,0,0,1512,968,0.408620427,0.260821549,0,1375,332.1794872,403.779699,163038.0453,0,0,0,1,0,0,0,0,0,336.4935065,315.3191489,369.6666667,1512,0,0,0,0,0,0,47,14820,30,11090,29200,670,18,32,1500319.6,2328005.079,5068029,36702,9998109.0,22939.85691,10000000,9960017,BENIGN
53,79395,1,1,44,211,44,44,44.0,0.0,211,211,211.0,0.0,3211.789155,25.19050318,79395.0,0.0,79395,79395,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.59525159,12.59525159,44,211,99.66666667,96.41749495,9296.333333,0,0,0,0,0,0,0,0,1,149.5,44.0,211.0,32,0,0,0,0,0,0,1,44,1,211,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53114,94,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10638.29787,10638.29787,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,175,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5716136,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.699773413,1905378.667,3279462.737,5692151,63,5716136,2858068.0,4007998.615,5692151,23985,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52483006,0.174943353,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57644,109,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,110091.7431,18348.62385,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9174.311927,9174.311927,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,229,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,110944112,24,20,13304,1581,2535,0,554.3333333,871.4865694,406,0,79.05,142.8663251,134.1666514,0.396596081,2580095.628,4325220.76,10300000,17,111000000,4822263.087,4967172.92,10300000,49,111000000,5837482.316,4897276.903,10300000,535,0,0,0,0,768,640,0.216325135,0.180270946,0,2535,330.7777778,681.4464859,464369.3131,0,0,0,0,1,0,0,0,0,338.2954545,554.3333333,79.05,768,0,0,0,0,0,0,24,13304,20,1581,1179,5565,8,32,332558.1818,672253.2077,1839802,31885,9750355.545,1464768.681,10300000,5338274,BENIGN
53,24556,2,2,68,232,34,34,34.0,0.0,116,116,116.0,0.0,12216.97345,162.8929793,8185.333333,14173.08316,24551,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,80,81.44648966,81.44648966,34,116,66.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,83.5,34.0,116.0,64,0,0,0,0,0,0,2,68,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50452,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,370,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,262520,4,4,146,526,40,33,36.5,4.041451884,139,124,131.5,8.660254038,2559.804967,30.47386866,37502.85714,63285.37874,171005,3,201825,67275.0,116517.6559,201818,3,231707,77235.66667,133770.9027,231701,3,0,0,0,0,104,104,15.23693433,15.23693433,33,139,78.33333333,50.78877829,2579.5,0,0,0,0,0,0,0,0,1,88.125,36.5,131.5,104,0,0,0,0,0,0,4,146,4,526,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44178,6,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,3.0,0.0,3,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,32,64,166666.6667,333333.3333,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,235,251,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,239,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,1054393.305,16736.40167,79.66666667,135.3895614,236,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,8368.200837,8368.200837,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,40,0,0,0,0,0,0,2,74,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5705689,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.701054684,1901896.333,3218539.006,5618001,50,5705689,2852844.5,3910521.824,5618001,87688,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525791013,0.175263671,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119670639,102,140,7088,220628,656,0,69.49019608,173.9182547,4344,0,1575.914286,1048.690314,1902.856055,2.022216995,496558.668,2113552.195,10000000,0,120000000,1184857.812,3154035.952,10000000,1,115000000,824162.4532,2713792.243,10000000,2,0,0,0,0,3272,4488,0.852339395,1.1698776,0,4344,937.1028807,1096.03057,1201283.01,0,0,0,1,0,0,0,0,1,940.9752066,69.49019608,1575.914286,3272,0,0,0,0,0,0,102,7088,140,220628,29200,1396,16,32,362670.4167,1176517.743,4098616,22879,9609882.75,1423828.357,10000000,5088703,BENIGN
53,94989,1,1,49,158,49,49,49.0,0.0,158,158,158.0,0.0,2179.199697,21.05506953,94989.0,0.0,94989,94989,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.52753477,10.52753477,49,158,85.33333333,62.93117934,3960.333333,0,0,0,0,0,0,0,0,1,128.0,49.0,158.0,32,0,0,0,0,0,0,1,49,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,162,2,2,62,122,31,31,31.0,0.0,61,61,61.0,0.0,1135802.469,24691.35802,54.0,88.33459119,156,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12345.67901,12345.67901,31,61,43.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,53.75,31.0,61.0,64,0,0,0,0,0,0,2,62,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44606,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,61,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,216818,3,4,449,1976,449,0,149.6666667,259.2302709,1976,0,494.0,988.0,11184.49575,32.28514238,36136.33333,52353.08284,103589,5,103635,51817.5,73189.08739,103570,65,113297,37765.66667,57304.12035,103703,5,0,0,0,0,104,136,13.83648959,18.44865279,0,1976,303.125,693.9636544,481585.5536,0,0,0,1,0,0,0,0,1,346.4285714,149.6666667,494.0,104,0,0,0,0,0,0,3,449,4,1976,29200,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,123338,11,9,531,5673,194,0,48.27272727,78.25610635,1448,0,630.3333333,676.8866227,50300.79943,162.1560265,6491.473684,12590.69374,35014,1,123338,12333.8,16175.03075,36674,1,87189,10898.625,19501.63866,48139,1,0,0,0,0,360,296,89.18581459,72.97021194,0,1448,295.4285714,524.1812255,274765.9571,0,0,0,1,0,0,0,0,0,310.2,48.27272727,630.3333333,360,0,0,0,0,0,0,11,531,9,5673,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,157,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12738.8535,157.0,0.0,157,157,157,157.0,0.0,157,157,0,0.0,0.0,0,0,0,0,0,0,64,0,12738.8535,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,561,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60381278,9,9,482,235,440,0,53.55555556,144.9302514,223,0,26.11111111,73.87903025,11.87454164,0.298105648,3551839.882,4901002.566,10000000,129,50400000,6298403.5,5163706.797,10100000,50875,60300000,7541316.5,4617287.945,10100000,16095,0,0,0,0,192,252,0.149052824,0.149052824,0,440,37.73684211,109.6954583,12033.09357,0,0,0,1,0,0,0,0,1,39.83333333,53.55555556,26.11111111,192,0,0,0,0,0,0,9,482,9,235,8192,110,8,20,78527.2,61269.70696,188125,50674,9998918.4,8359.982943,10000000,9985151,BENIGN
443,65273478,15,15,802,6489,458,0,53.46666667,127.125285,3033,0,432.6,1018.140097,111.6992724,0.459604742,2250809.586,4124614.169,10000000,3,60700000,4333522.357,5152112.714,10100000,207,65200000,4658204.643,5007604.503,10100000,3,0,0,0,0,488,488,0.229802371,0.229802371,0,3033,235.1935484,727.415673,529133.5613,0,0,0,1,0,0,0,0,1,243.0333333,53.46666667,432.6,488,0,0,0,0,0,0,15,802,15,6489,29200,246,3,32,90485.66667,89060.91509,272279,53887,10000000.0,11784.16571,10000000,9997024,BENIGN
53,60832,1,1,41,193,41,41,41.0,0.0,193,193,193.0,0.0,3846.659653,32.87743293,60832.0,0.0,60832,60832,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.43871647,16.43871647,41,193,91.66666667,87.75724092,7701.333333,0,0,0,0,0,0,0,0,1,137.5,41.0,193.0,20,0,0,0,0,0,0,1,41,1,193,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,19589075,2,2,106,178,62,44,53.0,12.72792206,100,78,89.0,15.55634919,14.49787701,0.204195451,6529691.667,11200000.0,19500000,59841,19500000,19500000.0,0.0,19500000,19500000,19500000,19500000.0,0.0,19500000,19500000,0,0,0,0,64,52,0.102097725,0.102097725,44,100,65.6,23.89142105,570.8,0,0,0,0,0,0,0,0,1,82.0,53.0,89.0,64,0,0,0,0,0,0,2,106,2,178,-1,-1,1,32,59841.0,0.0,59841,59841,19500000.0,0.0,19500000,19500000,BENIGN
49763,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11820,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1015.228426,169.2047377,11820.0,0.0,11820,11820,11820,11820.0,0.0,11820,11820,0,0.0,0.0,0,0,0,0,0,0,40,0,169.2047377,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6013068,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.995653467,0.665217822,2004356.0,3441468.902,5978171,14,6013068,3006534.0,4202549.147,5978185,34883,0,0.0,0.0,0,0,0,0,0,0,72,28,0.498913367,0.166304456,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,150000,1,1,56,159,56,56,56.0,0.0,159,159,159.0,0.0,1433.333333,13.33333333,150000.0,0.0,150000,150000,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.666666667,6.666666667,56,159,90.33333333,59.46707773,3536.333333,0,0,0,0,0,0,0,0,1,135.5,56.0,159.0,20,0,0,0,0,0,0,1,56,1,159,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,26242,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,457.2822193,76.21370322,26242.0,0.0,26242,26242,26242,26242.0,0.0,26242,26242,0,0.0,0.0,0,0,0,0,0,0,40,0,76.21370322,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16210,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23825,2,2,78,334,39,39,39.0,0.0,167,167,167.0,0.0,17292.75971,167.8908709,7941.666667,13710.35613,23773,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,83.94543547,83.94543547,39,167,90.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,112.75,39.0,167.0,40,0,0,0,0,0,0,2,78,2,334,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66282280,2,2,94,258,48,46,47.0,1.414213562,184,74,129.0,77.78174593,5.310619973,0.060347954,22100000.0,38200000.0,66200000,47214,66200000,66200000.0,0.0,66200000,66200000,66200000,66200000.0,0.0,66200000,66200000,0,0,0,0,52,60,0.030173977,0.030173977,46,184,80.0,59.27900134,3514.0,0,0,0,0,0,0,0,0,1,100.0,47.0,129.0,52,0,0,0,0,0,0,2,94,2,258,-1,-1,1,20,47214.0,0.0,47214,47214,66200000.0,0.0,66200000,66200000,BENIGN
53,372144,2,2,58,156,29,29,29.0,0.0,78,78,78.0,0.0,575.0462187,10.74852745,124048.0,214843.5823,372128,1,1,1.0,0.0,1,1,15,15.0,0.0,15,15,0,0,0,0,64,64,5.374263726,5.374263726,29,78,48.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,60.75,29.0,78.0,64,0,0,0,0,0,0,2,58,2,156,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6953620,10,14,1272,8546,709,0,127.2,234.4041145,2920,0,610.4285714,865.5847036,1411.92645,3.451439682,302331.3043,1009077.507,4745941,2,2207675,245297.2222,428082.7137,1342634,173,6902746,530980.4615,1323568.521,4745991,2,0,0,0,0,224,292,1.438099867,2.013339814,0,2920,392.72,699.92211,489890.96,0,0,0,1,0,0,0,0,1,409.0833333,127.2,610.4285714,224,0,0,0,0,0,0,10,1272,14,8546,8192,168,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,50761,3,4,440,860,440,0,146.6666667,254.0341184,860,0,215.0,430.0,25610.21256,137.9011446,8460.166667,11829.29236,23988,4,27030,13515.0,14836.51448,24006,3024,26773,8924.333333,15113.11915,26374,4,0,0,0,0,104,136,59.10049053,78.80065405,0,860,162.5,321.1474962,103135.7143,0,0,0,1,0,0,0,0,1,185.7142857,146.6666667,215.0,104,0,0,0,0,0,0,3,440,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,61110842,9,9,470,299,470,0,52.22222222,156.6666667,299,0,33.22222222,99.66666667,12.58369178,0.294546752,3594755.412,4971802.038,10200000,50,51200000,6395023.625,5266247.887,10200000,2684,61100000,7632476.125,4694982.028,10200000,2488,0,0,0,0,296,296,0.147273376,0.147273376,0,470,40.47368421,124.5384226,15509.81871,0,0,0,1,0,0,0,0,1,42.72222222,52.22222222,33.22222222,296,0,0,0,0,0,0,9,470,9,299,29200,119,1,32,62065.6,25234.93395,107206,50545,10200000.0,43051.53808,10200000,10100000,BENIGN
53,371939,1,1,50,162,50,50,50.0,0.0,162,162,162.0,0.0,569.9859386,5.377225835,371939.0,0.0,371939,371939,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,2.688612918,2.688612918,50,162,87.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,131.0,50.0,162.0,32,0,0,0,0,0,0,1,50,1,162,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,35147,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,6316.328563,56.90386093,35147.0,0.0,35147,35147,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28.45193046,28.45193046,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,32,0,0,0,0,0,0,1,47,1,175,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,130358,1,1,44,190,44,44,44.0,0.0,190,190,190.0,0.0,1795.05669,15.34236487,130358.0,0.0,130358,130358,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,7.671182436,7.671182436,44,190,92.66666667,84.2931393,7105.333333,0,0,0,0,0,0,0,0,1,139.0,44.0,190.0,32,0,0,0,0,0,0,1,44,1,190,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39339,57,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,649122.807,52631.57895,28.5,36.06244584,54,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,35087.7193,17543.85965,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1663,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30373,1,1,38,106,38,38,38.0,0.0,106,106,106.0,0.0,4741.052909,65.84795707,30373.0,0.0,30373,30373,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.92397853,32.92397853,38,106,60.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,91.0,38.0,106.0,20,0,0,0,0,0,0,1,38,1,106,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165848,4,2,124,94,31,31,31.0,0.0,47,47,47.0,0.0,1314.456611,36.17770489,33169.6,58398.47564,134840,3,31004,10334.66667,17894.10558,30997,3,4,4.0,0.0,4,4,0,0,0,0,128,40,24.11846992,12.05923496,31,47,35.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,41.5,31.0,47.0,128,0,0,0,0,0,0,4,124,2,94,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1330011,1,3,6,6,6,6,6.0,0.0,6,0,2.0,3.464101615,9.022481769,3.007493923,443337.0,767878.7448,1330007,1,0,0.0,0.0,0,0,4,2.0,1.414213562,3,1,0,0,0,0,20,84,0.751873481,2.255620442,0,6,3.6,3.286335345,10.8,0,0,0,0,1,1,0,0,3,4.5,6.0,2.0,20,0,0,0,0,0,0,1,6,3,6,16425,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,21174687,3,3,175,326,64,49,58.33333333,8.144527815,131,78,108.6666667,27.46512941,23.66032612,0.283357199,4234937.4,7082876.382,16400000,457,21100000,10600000.0,8234764.755,16400000,4749082,21200000,10600000.0,8213758.027,16400000,4779111,0,0,0,0,72,72,0.1416786,0.1416786,49,131,78.57142857,32.81695265,1076.952381,0,0,0,0,0,0,0,0,1,91.66666667,58.33333333,108.6666667,72,0,0,0,0,0,0,3,175,3,326,-1,-1,2,20,4779568.0,0.0,4779568,4779568,16400000.0,0.0,16400000,16400000,BENIGN
